lang,key,rate,ev_survival,ev_kept,ev_total,gpt_kept
ko,https://en.wikinews.org/wiki/Electronic_voting_disputed_in_France::2,0.33,0.375,3,8,0.35436893203883496
ko,https://en.wikibooks.org/wiki/Modern_Photography/Lenses::1,0.33,0.1875,3,16,0.34911242603550297
ko,https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Pyramids_of_Giza::1,0.33,0.21428571428571427,3,14,0.29069767441860467
ko,https://en.wikinews.org/wiki/Microsoft_and_Yahoo_team_up_to_make_IM_clients_compatible::2,0.33,0.3333333333333333,3,9,0.3333333333333333
ko,https://en.wikivoyage.org/wiki/Falkland_Islands::2,0.33,0.2857142857142857,4,14,0.30978260869565216
ko,https://en.wikivoyage.org/wiki/Funeral_travel::2,0.33,0.2857142857142857,2,7,0.30275229357798167
ko,https://en.wikinews.org/wiki/Hurricane_Fred_churns_the_Atlantic::2,0.33,0.2222222222222222,2,9,0.36363636363636365
ko,https://en.wikivoyage.org/wiki/Southern_Africa::1,0.33,0.4,4,10,0.31176470588235294
ko,"https://en.wikinews.org/wiki/Karzai_declared_winner_of_Afghan_elections,_runoff_polls_cancelled::1",0.33,0.16666666666666666,2,12,0.35714285714285715
ko,https://en.wikivoyage.org/wiki/GPS_navigation::2,0.33,0.25,4,16,0.3364485981308411
ko,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Nutrition::2,0.33,0.25,2,8,0.3263157894736842
ko,https://en.wikibooks.org/wiki/Ancient_China/Government::1,0.33,0.2,2,10,0.325
ko,https://en.wikinews.org/wiki/Australian_treasurer_enters_nuclear_debate::2,0.33,0.0,0,4,0.3140495867768595
ko,https://en.wikinews.org/wiki/Sealing_ships_trapped_in_ice_off_coast_of_Newfoundland::2,0.33,0.42857142857142855,3,7,0.32051282051282054
ko,https://en.wikivoyage.org/wiki/Casablanca::1,0.33,0.25,2,8,0.30638297872340425
ko,https://en.wikinews.org/wiki/Spanish_football:_Sevilla_signs_Aleix_Vidal_from_FC_Barcelona::2,0.33,0.2,1,5,0.2708333333333333
ko,https://en.wikinews.org/wiki/IEEE_approves_802.11n_standard_after_six_years::2,0.33,0.2857142857142857,4,14,0.33653846153846156
ko,https://en.wikivoyage.org/wiki/Meteora::1,0.33,0.13333333333333333,2,15,0.37267080745341613
ko,https://en.wikinews.org/wiki/Renault_F1_launch_criminal_complaint_against_former_driver_over_race-fixing_allegation::2,0.33,0.16666666666666666,1,6,0.3114754098360656
ko,https://en.wikinews.org/wiki/Space_station_crew_perform_successful_spacewalk::2,0.33,0.0,0,4,0.3157894736842105
ko,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Problem_Solving_from_an_Evolutionary_Perspective::2,0.33,0.6,6,10,0.3522012578616352
ko,https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Hydrogen::2,0.33,0.18181818181818182,2,11,0.37362637362637363
ko,https://en.wikinews.org/wiki/2010_FIBA_World_Championship_starts::2,0.33,0.75,3,4,0.30857142857142855
ko,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Ocelot::2,0.33,0.36363636363636365,4,11,0.32679738562091504
ko,https://en.wikinews.org/wiki/South_Africa_end_All_Blacks%27_15-game_winning_streak::1,0.33,0.0,0,9,0.3023255813953488
ko,https://en.wikivoyage.org/wiki/Hiking_destinations_in_Norway::1,0.33,0.25,3,12,0.3130434782608696
ko,https://en.wikinews.org/wiki/Another_arrest_in_Minnesota_school_shooting::2,0.33,0.375,3,8,0.3425414364640884
ko,https://en.wikivoyage.org/wiki/Cold_weather::1,0.33,0.25,3,12,0.33653846153846156
ko,https://en.wikivoyage.org/wiki/Corcovado_National_Park::2,0.33,0.29411764705882354,5,17,0.31004366812227074
ko,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/What_is_a_Civilization%3F::2,0.33,0.3333333333333333,2,6,0.329608938547486
ko,https://en.wikibooks.org/wiki/Exercise_as_it_relates_to_Disease/Can_Exercise_Really_Help_Multiple_Sclerosis%3F::1,0.33,0.21052631578947367,4,19,0.2920353982300885
ko,https://en.wikivoyage.org/wiki/Winter_driving::1,0.33,0.2857142857142857,2,7,0.31976744186046513
ko,https://en.wikibooks.org/wiki/Goats/Introduction::1,0.33,0.2857142857142857,2,7,0.33070866141732286
ko,https://en.wikinews.org/wiki/Australian_Big_Brother_cleared_of_breaching_content_laws::1,0.33,0.6,3,5,0.3246753246753247
ko,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Introduction::2,0.33,0.35714285714285715,5,14,0.3277310924369748
ko,https://en.wikivoyage.org/wiki/Past_events/Wikimania_2018_Cape_Town_Guidebook::2,0.33,0.2857142857142857,2,7,0.3197278911564626
ko,https://en.wikivoyage.org/wiki/Hiking::1,0.33,0.18181818181818182,2,11,0.30985915492957744
ko,https://en.wikinews.org/wiki/Fossilized_remains_of_small_dinosaur_rediscovered_in_Canada::1,0.33,0.2,1,5,0.36
ko,https://en.wikivoyage.org/wiki/Plitvice_Lakes_National_Park::2,0.33,0.5,1,2,0.3253012048192771
ko,https://en.wikinews.org/wiki/US_helicopter_with_17_on_board_believed_to_have_been_shot_down_in_Afghanistan::2,0.33,0.4,2,5,0.29473684210526313
ko,https://en.wikibooks.org/wiki/European_History/Challenges_to_Spiritual_Authority::1,0.33,0.3,3,10,0.32947976878612717
ko,"https://en.wikinews.org/wiki/Gas_explosion_reported_in_Hammersmith,_London::1",0.33,0.5,2,4,0.3305785123966942
ko,https://en.wikivoyage.org/wiki/First_and_business_class_flights::1,0.33,0.1,1,10,0.32642487046632124
ko,https://en.wikinews.org/wiki/West_Indies_wins_the_third_match_of_the_cricket_series_against_India::2,0.33,0.16666666666666666,1,6,0.31756756756756754
ko,https://en.wikibooks.org/wiki/The_Cold_War/Hungarian_Revolution::1,0.33,0.2916666666666667,7,24,0.35384615384615387
ko,https://en.wikinews.org/wiki/Susan_G._Komen_Foundation_stops_funding_to_Planned_Parenthood::2,0.33,0.6,3,5,0.3216374269005848
ko,https://en.wikivoyage.org/wiki/Visa::1,0.33,0.4,4,10,0.3135593220338983
ko,https://en.wikinews.org/wiki/Iraq_Study_Group_Report:_Iraq_could_be_on_a_slide_towards_chaos::1,0.33,0.2222222222222222,4,18,0.3027027027027027
ko,https://en.wikivoyage.org/wiki/Travel_advisories::2,0.33,0.18518518518518517,5,27,0.33774834437086093
ko,https://en.wikinews.org/wiki/Former_U.S._National_Security_Advisor_Zbigniew_Brzezinski_dies_aged_89::1,0.33,0.25,5,20,0.34065934065934067
ko,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/The_Sun::2,0.33,0.3333333333333333,4,12,0.27835051546391754
ko,https://en.wikivoyage.org/wiki/Baltic_Sea_ferries::1,0.33,0.0,0,5,0.3253012048192771
ko,https://en.wikivoyage.org/wiki/Air_courier::1,0.33,0.4,4,10,0.3006134969325153
ko,https://en.wikibooks.org/wiki/Sikhism::2,0.33,0.25,3,12,0.34328358208955223
ko,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Moon::1,0.33,0.25,5,20,0.3203125
ko,https://en.wikinews.org/wiki/U.S._President_arrives_in_Singapore::1,0.5,0.4,2,5,0.47540983606557374
ko,https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction::2,0.5,0.47058823529411764,8,17,0.5273972602739726
ko,https://en.wikinews.org/wiki/Canadian_professional_wrestler_Luna_Vachon_dies_aged_48::1,0.5,0.7142857142857143,5,7,0.49206349206349204
ko,https://en.wikinews.org/wiki/La_La_Land_receives_record-equalling_fourteen_Oscar_nominations;_Hacksaw_Ridge_gets_six::1,0.5,0.14285714285714285,1,7,0.46236559139784944
ko,https://en.wikinews.org/wiki/Huge_Gay_Pride_parade_held_in_Brazil::1,0.5,0.6363636363636364,7,11,0.5146198830409356
ko,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians::2,0.5,0.5,10,20,0.519774011299435
ko,https://en.wikivoyage.org/wiki/Travel_in_developing_countries::2,0.5,0.6666666666666666,10,15,0.5222222222222223
ko,https://en.wikivoyage.org/wiki/Water::1,0.5,0.5454545454545454,6,11,0.5
ko,https://en.wikinews.org/wiki/Golf_and_rugby_set_to_return_to_the_Olympic_Games::2,0.5,0.38461538461538464,5,13,0.48863636363636365
ko,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Training::1,0.5,0.3076923076923077,4,13,0.47560975609756095
ko,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Hebrews::1,0.5,0.3333333333333333,2,6,0.4845360824742268
ko,https://en.wikinews.org/wiki/Saturn%27s_moon_Titan_hosts_liquid_lakes_and_rivers::2,0.5,0.0,0,2,0.4727272727272727
ko,https://en.wikinews.org/wiki/Toronto_team-led_research_on_Type_1_Diabetes_%27groundbreaking%27::1,0.5,0.5714285714285714,4,7,0.5223880597014925
ko,https://en.wikibooks.org/wiki/Animal_Behavior/Population_Genetics::2,0.5,0.7777777777777778,7,9,0.5232558139534884
ko,https://en.wikinews.org/wiki/Edmonton_prison_conflict_wounds_eight::2,0.5,0.6153846153846154,8,13,0.4695121951219512
ko,https://en.wikinews.org/wiki/Burning_debris_from_satellites_spotted_over_several_US_cities::1,0.5,0.16666666666666666,2,12,0.47107438016528924
ko,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis::2,0.5,0.4,4,10,0.5051020408163265
ko,https://en.wikibooks.org/wiki/American_Revolution/The_Declaration_of_Independence::1,0.5,0.7,7,10,0.5181818181818182
ko,https://en.wikinews.org/wiki/Italy_arrests_reputed_Mafia_boss_Lo_Piccolo::2,0.5,0.7142857142857143,10,14,0.5207373271889401
ko,https://en.wikivoyage.org/wiki/Hostels::1,0.5,0.6666666666666666,4,6,0.4931506849315068
ko,https://en.wikinews.org/wiki/8.0_magnitude_earthquake_occurs_near_Tonga::2,0.5,0.35714285714285715,5,14,0.5071428571428571
ko,https://en.wikinews.org/wiki/UK_threat_level_reduced_to_%27severe%27::1,0.5,0.6,3,5,0.5483870967741935
ko,"https://en.wikinews.org/wiki/Crossing_guard_killed_by_truck_in_Glasgow,_Scotland::1",0.5,0.5714285714285714,4,7,0.55
ko,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Space_exploration::1,0.5,0.7272727272727273,8,11,0.5302013422818792
ko,https://en.wikinews.org/wiki/24_people_rescued_from_roller_coaster_at_California%27s_Great_America_theme_park::1,0.5,0.47619047619047616,10,21,0.5045871559633027
ko,https://en.wikivoyage.org/wiki/Internet_telephony::2,0.5,0.5555555555555556,5,9,0.46621621621621623
ko,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Tiger::1,0.5,0.2,1,5,0.4552238805970149
ko,https://en.wikinews.org/wiki/Young_motorcycle_racer_Peter_Lenz_dies_in_race_crash_aged_13::1,0.5,0.16666666666666666,1,6,0.4727272727272727
ko,https://en.wikivoyage.org/wiki/Boating_on_the_Baltic_Sea::2,0.5,0.6666666666666666,10,15,0.484375
ko,https://en.wikibooks.org/wiki/Basic_Physics_of_Digital_Radiography/The_Computer::2,0.5,0.5,4,8,0.4861111111111111
ko,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Extinction::2,0.5,0.38461538461538464,5,13,0.5416666666666666
ko,https://en.wikibooks.org/wiki/Wikijunior:United_States_Charters_of_Freedom/Declaration_of_Independence::1,0.5,0.3333333333333333,3,9,0.5024630541871922
ko,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battle_of_Britain::1,0.5,0.5333333333333333,8,15,0.5245901639344263
ko,https://en.wikibooks.org/wiki/Golf::1,0.5,0.5833333333333334,7,12,0.5
ko,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Computer::1,0.5,0.45454545454545453,5,11,0.5232558139534884
ko,"https://en.wikinews.org/wiki/Red_tide_affects_South_Padre_Island,_Mexico::1",0.5,0.75,3,4,0.5333333333333333
ko,https://en.wikinews.org/wiki/Cosmonaut_Alexei_Leonov_dies_at_age_85::2,0.5,0.6,3,5,0.49673202614379086
ko,"https://en.wikinews.org/wiki/No_bomb_threat,_hijacking_of_plane_in_China%27s_Xinjiang_region_according_to_Afghan_officials::2",0.5,0.5714285714285714,4,7,0.5098039215686274
ko,https://en.wikivoyage.org/wiki/Galapagos_Islands::1,0.5,0.32142857142857145,9,28,0.5408805031446541
ko,https://en.wikivoyage.org/wiki/Travelling_around_the_Schengen_Area::1,0.5,0.5,7,14,0.47096774193548385
ko,https://en.wikinews.org/wiki/Trade_hall_roof_collapses_in_Poland::1,0.5,0.6666666666666666,2,3,0.5145631067961165
ko,https://en.wikinews.org/wiki/Teen_post_officer_hides_400_New_Year_cards_in_Japanese_snow::1,0.5,0.4666666666666667,7,15,0.56
ko,"https://en.wikinews.org/wiki/Phone_threat_closes_tunnels,_snarls_traffic_in_Baltimore,_Maryland::2",0.5,0.4,2,5,0.5
ko,https://en.wikivoyage.org/wiki/Staycation::1,0.5,0.39285714285714285,11,28,0.5273972602739726
ko,https://en.wikivoyage.org/wiki/Yellowstone_National_Park::2,0.5,0.6,9,15,0.4931506849315068
ko,https://en.wikinews.org/wiki/Bali_climate_change_conference_begins::2,0.5,0.4,2,5,0.5135135135135135
ko,https://en.wikibooks.org/wiki/History_of_Islam/Early_Islam::1,0.5,0.5217391304347826,12,23,0.5147058823529411
ko,https://en.wikinews.org/wiki/Brazilian_footballer_Gabriel_Jesus_signs_contract_extension_with_Manchester_City::2,0.5,0.7777777777777778,7,9,0.5176470588235295
ko,https://en.wikivoyage.org/wiki/Advice_for_nervous_flyers::1,0.5,0.4482758620689655,13,29,0.4934210526315789
ko,https://en.wikinews.org/wiki/A_5.6_Richter_quake_hits_Western_Montana::1,0.5,0.5,3,6,0.46875
ko,https://en.wikivoyage.org/wiki/Wildlife_photography::1,0.5,0.6,6,10,0.5191256830601093
ko,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Role::1,0.5,0.4090909090909091,18,44,0.5028248587570622
ko,https://en.wikibooks.org/wiki/Exercise_as_it_relates_to_Disease/Physical_activity_effect_on_mental_health_in_people_with_chronic_lower_back_pain::1,0.5,0.4,6,15,0.4782608695652174
ko,https://en.wikivoyage.org/wiki/Bread_and_confectionery::2,0.5,0.5,3,6,0.5274725274725275
ko,https://en.wikinews.org/wiki/Nathalie_Carpanedo_finishes_wild_card_run_at_2013_IPC_Alpine_World_Championships::1,0.5,0.2222222222222222,2,9,0.4909090909090909
ko,https://en.wikivoyage.org/wiki/Charlotte_with_children::1,0.5,0.5714285714285714,4,7,0.46875
ko,https://en.wikibooks.org/wiki/Wikijunior:South_America/The_Amazon::1,0.5,0.7777777777777778,7,9,0.48322147651006714
ko,https://en.wikibooks.org/wiki/European_History/World_War_I::2,0.5,0.6,9,15,0.5167785234899329
ko,https://en.wikivoyage.org/wiki/Round_the_world_flights::2,0.5,0.0,0,5,0.5028901734104047
ko,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Society::2,0.5,0.5,2,4,0.5188679245283019
ko,https://en.wikinews.org/wiki/New_Australian_Prime_Minister_signs_Kyoto::2,0.5,0.3,3,10,0.4803921568627451
ko,https://en.wikivoyage.org/wiki/Mobile_phones::1,0.5,0.5625,9,16,0.4918032786885246
ko,https://en.wikinews.org/wiki/Canadian_Prime_Minister_Harper_agrees_to_send_%27Clean_Air_Act%27_to_committee::2,0.5,0.4375,7,16,0.5274261603375527
ko,https://en.wikibooks.org/wiki/Wikijunior:Biology/Origin_of_Life::1,0.5,0.46153846153846156,6,13,0.48484848484848486
ko,https://en.wikivoyage.org/wiki/Cross_country_skiing::1,0.5,0.5454545454545454,6,11,0.51875
ko,https://en.wikibooks.org/wiki/Animal_Behavior/Biological_Rhythms::1,0.5,0.47058823529411764,8,17,0.5528455284552846
ko,https://en.wikivoyage.org/wiki/Sundarbans_National_Park::1,0.5,0.2222222222222222,2,9,0.5296610169491526
ko,https://en.wikivoyage.org/wiki/Noum%C3%A9a::1,0.5,0.8,4,5,0.48058252427184467
ko,https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi::2,0.5,0.0,0,2,0.5205479452054794
ko,https://en.wikivoyage.org/wiki/Culture_shock::1,0.5,0.4,4,10,0.5112359550561798
ko,https://en.wikinews.org/wiki/The_Onion:_An_interview_with_%27America%27s_Finest_News_Source%27::1,0.5,0.5625,9,16,0.5099601593625498
ko,https://en.wikinews.org/wiki/Anti-ACTA_activists_protest_across_Europe::2,0.5,0.5,4,8,0.49557522123893805
ko,https://en.wikinews.org/wiki/Senate_questions_Roberts_in_confirmation_hearings::1,0.5,0.36363636363636365,8,22,0.5037593984962406
ko,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Race_and_Ethnicity::2,0.5,0.42857142857142855,3,7,0.5116279069767442
ko,https://en.wikivoyage.org/wiki/Bed_and_breakfasts::1,0.5,0.2727272727272727,3,11,0.5205479452054794
ko,https://en.wikinews.org/wiki/UK_government_outlines_plans_for_rail_transport::1,0.5,0.5,4,8,0.49206349206349204
ko,https://en.wikinews.org/wiki/Russian_military_cargo_jet_crash_kills_eleven_in_Siberia::1,0.5,0.5333333333333333,8,15,0.5
ko,https://en.wikibooks.org/wiki/Wikijunior:Asia/Bhutan::1,0.5,0.35714285714285715,5,14,0.5
ko,https://en.wikinews.org/wiki/FAA:_Metroplex_NextGen_project_in_place_in_north_Texas::2,0.5,0.5384615384615384,7,13,0.5242718446601942
ko,https://en.wikivoyage.org/wiki/Antarctica::1,0.5,0.5,2,4,0.5128205128205128
ko,https://en.wikibooks.org/wiki/How_to_Play_Violin/Bowing::1,0.5,0.42857142857142855,6,14,0.525
ko,https://en.wikinews.org/wiki/Naked_News_to_create_international_language_editions::1,0.5,0.42857142857142855,3,7,0.43010752688172044
ko,https://en.wikibooks.org/wiki/Pakistani_History/Prehistory/Bronze_Age/Indus_Valley_Civilization::2,0.5,0.64,16,25,0.5117647058823529
ko,https://en.wikibooks.org/wiki/Sensory_Systems/Visual_System::1,0.5,0.3076923076923077,4,13,0.4766355140186916
ko,https://en.wikinews.org/wiki/Nationalised_bank_Northern_Rock_sold_to_Virgin_Money::1,0.5,0.8,4,5,0.5055555555555555
ko,https://en.wikinews.org/wiki/Typhoon_prompts_massive_evacuations_in_China::1,0.5,0.5,2,4,0.47058823529411764
ko,https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit::2,0.5,0.5714285714285714,4,7,0.5029940119760479
ko,https://en.wikibooks.org/wiki/Wikijunior:Europe/Luxembourg::2,0.5,0.4166666666666667,5,12,0.5104895104895105
ko,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Romans::1,0.5,0.5,6,12,0.5240641711229946
ko,https://en.wikinews.org/wiki/Explorers_find_shipwreck_thought_to_be_massive_WWII_battleship_Musashi::1,0.5,0.625,5,8,0.5142857142857142
ko,https://en.wikibooks.org/wiki/The_Organ_Systems/nervous::1,0.5,0.25,1,4,0.47761194029850745
ko,https://en.wikibooks.org/wiki/Introductory_Tourism::2,0.5,0.38461538461538464,5,13,0.46853146853146854
ko,https://en.wikinews.org/wiki/Two-day_bird_flu_conference_draws_$1.9_billion_in_pledges::1,0.5,0.4,4,10,0.5528455284552846
ko,https://en.wikinews.org/wiki/Distributed_computing_to_get_%22interstellar_project%22::1,0.5,0.4,2,5,0.5303030303030303
ko,https://en.wikinews.org/wiki/US_officials_flood_Grand_Canyon_to_restore_ecosystem::1,0.5,0.5,3,6,0.4859154929577465
ko,https://en.wikivoyage.org/wiki/Alcoholic_beverages::2,0.5,0.5,2,4,0.5230769230769231
ko,https://en.wikibooks.org/wiki/History_of_Technology/Cultural_Determinism::1,0.5,0.6666666666666666,2,3,0.41346153846153844
ko,https://en.wikinews.org/wiki/Seven_caves_found_on_Mars:_NASA::2,0.5,0.5,6,12,0.5287958115183246
ko,https://en.wikivoyage.org/wiki/Aggregators::2,0.5,0.5555555555555556,5,9,0.4383561643835616
ko,https://en.wikivoyage.org/wiki/Canyoning::2,0.5,0.5,4,8,0.4942528735632184
ko,https://en.wikinews.org/wiki/Parts_of_New_Orleans_flood_again::1,0.5,0.5,2,4,0.5096153846153846
ko,https://en.wikivoyage.org/wiki/Downhill_snowsports::2,0.5,0.42857142857142855,3,7,0.5279187817258884
ko,https://en.wikivoyage.org/wiki/Travellers%27_diarrhea::2,0.5,0.29411764705882354,5,17,0.5542168674698795
ko,https://en.wikibooks.org/wiki/American_Revolution/The_Battles_of_Trenton_and_Princeton::2,0.5,0.5,2,4,0.5121951219512195
ko,https://en.wikinews.org/wiki/Apple_introduces_iPhone_and_Apple_TV::2,0.5,0.6,3,5,0.5217391304347826
ko,https://en.wikivoyage.org/wiki/Regional_coding::2,0.5,0.875,7,8,0.5315315315315315
ko,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Nuclear_Bomb::1,0.5,0.2857142857142857,2,7,0.5263157894736842
ko,https://en.wikibooks.org/wiki/Applied_Ecology/New_Societies_and_Cultures::1,0.5,0.6,3,5,0.5271317829457365
ko,https://en.wikinews.org/wiki/Scientists_report_two_life-saving_treatments_for_Ebola::2,0.5,0.5882352941176471,10,17,0.5289855072463768
ko,https://en.wikivoyage.org/wiki/Budget_travel::2,0.5,0.7142857142857143,5,7,0.45751633986928103
ko,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Animals::2,0.5,0.2857142857142857,4,14,0.5092592592592593
ko,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Lion::2,0.5,0.0,0,6,0.5234899328859061
ko,https://en.wikinews.org/wiki/USA_Gymnastics_board_resigning_after_sex_abuse::2,0.5,0.4444444444444444,8,18,0.4927536231884058
ko,"https://en.wikinews.org/wiki/Beverly_Hall,_indicted_public_school_superintendent,_dies_aged_68::2",0.5,0.5384615384615384,7,13,0.4689265536723164
ko,https://en.wikivoyage.org/wiki/Caucasus::2,0.5,0.5,6,12,0.5076923076923077
ko,https://en.wikivoyage.org/wiki/Gambling::1,0.5,0.75,3,4,0.5403225806451613
ko,https://en.wikivoyage.org/wiki/Maori_culture::2,0.5,0.5555555555555556,5,9,0.5446428571428571
ko,https://en.wikibooks.org/wiki/Philippine_History/The_Philippine-American_War::1,0.5,0.43478260869565216,10,23,0.4957983193277311
ko,https://en.wikinews.org/wiki/Hungary%27s_St_Stephen%27s_Day_hit_by_storm:_3_left_dead::1,0.5,0.5263157894736842,10,19,0.5164835164835165
ko,https://en.wikivoyage.org/wiki/Border_crossing::1,0.5,0.4375,7,16,0.4732142857142857
